HS부호,HS6단위,품목 대분류,품목상세
4819100000,4819.10,기타 종이제품,기타 종이제품 : 상자류(골판지로 만든 것으로 한정한다)
4819200000,4819.20,기타 종이제품,기타 종이제품 : 접는 상자류(골판지로 만든 것은 제외한다)
4819300000,4819.30,기타 종이제품,기타 종이제품 : 폭이 40센티미터 이상인 포장대
4819400000,4819.40,기타 종이제품,기타 종이제품 : 그 밖의 포장대[콘(cone)을 포함한다]
4819501000,4819.50,기타 종이제품,기타 종이제품 : 액체 포장에 적합한 것
4819509000,4819.50,기타 종이제품,기타 종이제품 : 기타
4819600000,4819.60,문구류,문구류 : 서류상자ㆍ서류받침ㆍ보관함과 이와 유사한 물품(사무실ㆍ상점이나 이와 유사한 곳에서 사용하는 것으로 한정한다)
4820100000,4820.10,문구류,문구류 : 장부ㆍ회계부ㆍ노트북ㆍ주문장ㆍ영수장ㆍ편지지철ㆍ메모철ㆍ일기장과 이와 유사한 물품
4820200000,4820.20,문구류,문구류 : 연습장
4820300000,4820.30,문구류,문구류 : 바인더(책표지는 제외한다)ㆍ폴더ㆍ서류철 표지
4820400000,4820.40,문구류,문구류 : 각종 사무용 양식과 삽입식 카본세트
4820500000,4820.50,문구류,문구류 : 견본용이나 수집용 앨범
4820900000,4820.90,문구류,문구류 : 기타
4821100000,4821.10,기타 종이제품,기타 종이제품 : 인쇄한 것
4821900000,4821.90,기타 종이제품,기타 종이제품 : 기타
4822100000,4822.10,기타 종이제품,기타 종이제품 : 방직용 섬유사를 감는 데에 사용하는 것
4822900000,4822.90,기타 종이제품,기타 종이제품 : 기타
4823200000,4823.20,기타 종이제품,기타 종이제품 : 여과용 종이와 판지
4823400000,4823.40,기타 종이제품,기타 종이제품 : 자동기록장치용으로 인쇄된 롤ㆍ시트(sheet)ㆍ다이얼
4823610000,4823.61,기타 종이제품,기타 종이제품 : 대나무로 만든 것
4823690000,4823.69,기타 종이제품,기타 종이제품 : 기타
4823700000,4823.70,기타 종이제품,기타 종이제품 : 제지용 펄프로 만든 몰드ㆍ프레스한 제품
4823901000,4823.90,, : 구멍을 뚫거나 그 밖의 방법으로 기록된 통계기계용ㆍ회계기계용 카드
4823901010,4823.90,기타 종이제품,기타 종이제품 : 구멍을 뚫은 카드
4823901090,4823.90,기타 종이제품,기타 종이제품 : 기타
4823902000,4823.90,기타 종이제품,기타 종이제품 : 전기절연지
4823903000,4823.90,, : 콘덴서지와 판지
4823903010,4823.90,, : 폭이 15센티미터 초과 36센티미터 이하인 것으로서 1제곱미터당 중량이 150그램 이하인 도포하지 않은 크라프트지와 판지인 것(표백한 것으로서 롤 모양으로 한정한다)
4823903011,4823.90,기타 종이제품,기타 종이제품 : 종이나 판지를 기본 재료로 한 바닥깔개
4823903019,4823.90,기타 종이제품,기타 종이제품 : 기타
4823903020,4823.90,," : 폭이 15센티미터 초과 36센티미터 이하인 것으로서 1제곱미터당 중량이 150그램 이하인 도포하지 않은 종이와 판지인 것(롤 모양으로 한정하며, 이 류의 주 제3호의 것 이상의 가공을 하지 않은 것으로 한정한다)"
4823903021,4823.90,기타 종이제품,기타 종이제품 : 종이나 판지를 기본 재료로 한 바닥깔개
4823903029,4823.90,기타 종이제품,기타 종이제품 : 기타
4823903090,4823.90,기타 종이제품,기타 종이제품 : 기타
4823905000,4823.90,기타 종이제품,기타 종이제품 : 자카드(Jacquard) 직기용 구멍을 뚫은 종이
4823909000,4823.90,, : 기타
4823909010,4823.90,," : 폭이 15센티미터 초과 36센티미터 이하인 도포하지 않은 여러 층의 종이와 판지로서 각 층을 표백한 것(롤 모양으로서, 이 류의 주 제3호의 것 이상의 가공을 하지 않은 것으로 한정한다)"
4823909011,4823.90,기타 종이제품,기타 종이제품 : 종이나 판지를 기본 재료로 한 바닥깔개
4823909019,4823.90,기타 종이제품,기타 종이제품 : 기타
4823909090,4823.90,기타 종이제품,기타 종이제품 : 기타
4901101000,4901.10,서적,서적 : 국문판
4901109000,4901.10,서적,서적 : 기타
4901911000,4901.91,서적,서적 : 국문판
4901919000,4901.91,서적,서적 : 기타
4901991000,4901.99,서적,서적 : 국문판
4901999000,4901.99,서적,서적 : 기타
4902101000,4902.10,, : 국문판
4902101010,4902.10,신문 등 정기간행물,신문 등 정기간행물 : 신문
4902101090,4902.10,신문 등 정기간행물,신문 등 정기간행물 : 기타
4902109000,4902.10,신문 등 정기간행물,신문 등 정기간행물 : 기타
4902901000,4902.90,, : 국문판
4902901010,4902.90,신문 등 정기간행물,신문 등 정기간행물 : 잡지
4902901090,4902.90,신문 등 정기간행물,신문 등 정기간행물 : 기타
4902909000,4902.90,, : 기타
4902909010,4902.90,신문 등 정기간행물,신문 등 정기간행물 : 잡지
4902909090,4902.90,신문 등 정기간행물,신문 등 정기간행물 : 기타
4903000000,4903.00,서적,서적 : 아동용 그림책과 습화책
4904000000,4904.00,악보,악보 : 악보[인쇄나 수제(手製)의 것으로서 제본되었는지 또는 그림이 있는지에 상관없다]
4905201000,4905.20,기타 인쇄물,기타 인쇄물 : 지도와 해도
4905209000,4905.20,기타 인쇄물,기타 인쇄물 : 기타
4905900000,4905.90,기타 인쇄물,기타 인쇄물 : 기타
4906001000,4906.00,기타 인쇄물,기타 인쇄물 : 설계도
4906002000,4906.00,기타 인쇄물,기타 인쇄물 : 도안
4906009000,4906.00,기타 인쇄물,기타 인쇄물 : 기타
4907001000,4907.00,기타 인쇄물,기타 인쇄물 : 우표(사용되지 않은 것으로 한정한다)
4907002000,4907.00,기타 인쇄물,기타 인쇄물 : 항공화물증권
4907009000,4907.00,기타 인쇄물,기타 인쇄물 : 기타
4908100000,4908.10,기타 인쇄물,기타 인쇄물 : 전사지[디칼커매니어(decalcomania)]로서 유리화할 수 있는 것
4908901000,4908.90,기타 인쇄물,기타 인쇄물 : 전사지[디칼커매니어(decalcomania)]로서 쿠션 플로어링 시트(sheet)용의 것
4908909000,4908.90,기타 인쇄물,기타 인쇄물 : 기타
4909000000,4909.00,문구류,"문구류 : 인쇄된 엽서와 그림엽서, 인쇄카드(인사용ㆍ전언용ㆍ안내용으로서 그림ㆍ봉투ㆍ장식이 있는지에 상관없다)"
4910001000,4910.00,문구류,문구류 : 종이나 판지로 만든 것
4910009000,4910.00,문구류,문구류 : 기타
4911100000,4911.10,기타 인쇄물,기타 인쇄물 : 광고 선전물ㆍ상업용 카탈로그(catalogue)와 이와 유사한 것
4911911000,4911.91,기타 인쇄물,기타 인쇄물 : 인쇄된 설계도와 도안
4911919000,4911.91,기타 인쇄물,기타 인쇄물 : 기타
4911990000,4911.99,기타 인쇄물,기타 인쇄물 : 기타
5001000000,5001.00,기타 농산물,기타 농산물 : 누에고치(생사를 뽑는 데에 적합한 것으로 한정한다)
5002001000,5002.00,, : 백잠사(white silk)
5002001010,5002.00,견,견 : 20데시텍스 이하인 것
5002001020,5002.00,견,견 : 20데시텍스 초과 25.56데시텍스 이하인 것
5002001030,5002.00,견,견 : 25.56데시텍스 초과 28.89데시텍스 이하인 것
5002001040,5002.00,견,견 : 28.89데시텍스 초과 36.67데시텍스 이하인 것
5002001050,5002.00,견,견 : 36.67데시텍스를 초과하는 것
5002002000,5002.00,견,견 : 옥사(doupion silk)
5002009000,5002.00,견,견 : 기타
5003001000,5003.00,농산물 부산물,농산물 부산물 : 카드(card)하지도 코움(comb)하지도 않은 것
5003009000,5003.00,농산물 부산물,농산물 부산물 : 기타
5004000000,5004.00,견사,견사 : 견사[견 웨이스트(waste)로 만든 견방사와 소매용은 제외한다]
5005000000,5005.00,견사,"견사 : 견방사[견 웨이스트(waste)인 것으로 한정하며, 소매용은 제외한다]"
5006000000,5006.00,견사,"견사 : 견사ㆍ견방사(소매용으로 한정한다), 누에의 거트(gut)"
5007100000,5007.10,천연섬유직물,천연섬유직물 : 견 노일(noil) 직물
5007201000,5007.20,천연섬유직물,천연섬유직물 : 생지견직물
5007202000,5007.20,, : 순 견직물(생지견직물은 제외한다)
5007202010,5007.20,천연섬유직물,천연섬유직물 : 홀치기가공
5007202020,5007.20,천연섬유직물,천연섬유직물 : 사틴
5007202030,5007.20,천연섬유직물,천연섬유직물 : 크레이프 드 신(crepe de chine)
5007202090,5007.20,천연섬유직물,천연섬유직물 : 기타
5007209000,5007.20,천연섬유직물,천연섬유직물 : 기타
5007901000,5007.90,천연섬유직물,천연섬유직물 : 생지견직물
5007902000,5007.90,천연섬유직물,천연섬유직물 : 아세테이트사와 혼방한 견직물
5007903000,5007.90,천연섬유직물,천연섬유직물 : 그 밖의 인조섬유와 혼방한 견직물
5007904000,5007.90,천연섬유직물,천연섬유직물 : 양모와 혼방한 견직물
5007909000,5007.90,천연섬유직물,천연섬유직물 : 기타
5101110000,5101.11,모,모 : 깎은 양모
5101190000,5101.19,모,모 : 기타
5101210000,5101.21,모,모 : 깎은 양모
5101290000,5101.29,모,모 : 기타
5101300000,5101.30,모,모 : 탄화처리한 것
5102110000,5102.11,모,모 : 캐시미어 염소의 것
5102190000,5102.19,모,모 : 기타
5102200000,5102.20,모,모 : 동물의 거친 털
5103100000,5103.10,모,모 : 양모나 동물의 부드러운 털의 노일(noil)
5103200000,5103.20,모,모 : 양모나 동물의 부드러운 털의 그 밖의 웨이스트(waste)
5103300000,5103.30,모,모 : 동물의 거친 털의 웨이스트(waste)
5104000000,5104.00,모,모 : 양모ㆍ동물의 부드러운 털이나 거친 털의 가닛스톡(garnetted stock)
5105100000,5105.10,모,모 : 카드(card)한 양모
5105210000,5105.21,모,모 : 코움(comb)한 양모(단편 모양으로 한정한다)
5105290000,5105.29,모,모 : 기타
5105310000,5105.31,모,모 : 캐시미어 염소의 것
5105390000,5105.39,모,모 : 기타
5105400000,5105.40,모,모 : 동물의 거친 털[카드(card)하거나 코움(comb)한 것으로 한정한다]
5106101000,5106.10,모사,모사 : 순모의 것
5106109000,5106.10,모사,모사 : 기타
5106201000,5106.20,모사,모사 : 폴리에스테르섬유와 혼방한 것
5106202000,5106.20,모사,모사 : 폴리아미드섬유와 혼방한 것
5106204000,5106.20,모사,모사 : 그 밖의 합성섬유와 혼방한 것
5106209000,5106.20,모사,모사 : 기타
5107101000,5107.10,모사,모사 : 순모의 것
5107102000,5107.10,모사,모사 : 합성섬유와 혼방한 것
5107109000,5107.10,모사,모사 : 그 밖의 섬유와 혼방한 것
5107201000,5107.20,모사,모사 : 폴리에스테르섬유와 혼방한 것
5107202000,5107.20,모사,모사 : 폴리아미드섬유와 혼방한 것
5107203000,5107.20,모사,모사 : 아크릴섬유와 혼방한 것
5107209000,5107.20,모사,모사 : 그 밖의 섬유와 혼방한 것
5108100000,5108.10,모사,모사 : 카드(card)한 것
5108200000,5108.20,모사,모사 : 코움(comb)한 것
5109101000,5109.10,모사,모사 : 양모사
5109109000,5109.10,모사,모사 : 동물의 부드러운 털로 만든 실
5109901000,5109.90,모사,모사 : 양모사
5109909000,5109.90,모사,모사 : 동물의 부드러운 털로 만든 실
5110000000,5110.00,모사,"모사 : 동물의 거친 털로 만든 실이나 말의 털로 만든 실[짐프한(gimped) 말의 털로 만든 실을 포함하며, 소매용인지에 상관없다]"
5111111000,5111.11,천연섬유직물,천연섬유직물 : 양모로 만든 것
5111112000,5111.11,천연섬유직물,천연섬유직물 : 동물의 부드러운 털의 실로 만든 것
5111191000,5111.19,천연섬유직물,천연섬유직물 : 양모로 만든 것
5111192000,5111.19,천연섬유직물,천연섬유직물 : 동물의 부드러운 털의 실로 만든 것
5111200000,5111.20,천연섬유직물,천연섬유직물 : 기타(주로 인조필라멘트와 혼방한 것으로 한정한다)
5111300000,5111.30,천연섬유직물,천연섬유직물 : 기타(주로 인조스테이플섬유와 혼방한 것으로 한정한다)
5111900000,5111.90,천연섬유직물,천연섬유직물 : 기타
5112111000,5112.11,천연섬유직물,천연섬유직물 : 양모로 만든 것
5112112000,5112.11,천연섬유직물,천연섬유직물 : 동물의 부드러운 털의 실로 만든 것
5112191000,5112.19,천연섬유직물,천연섬유직물 : 양모로 만든 것
5112192000,5112.19,천연섬유직물,천연섬유직물 : 동물의 부드러운 털의 실로 만든 것
5112200000,5112.20,천연섬유직물,천연섬유직물 : 기타(주로 인조필라멘트와 혼방한 것으로 한정한다)
5112300000,5112.30,천연섬유직물,천연섬유직물 : 기타(주로 인조스테이플섬유와 혼방한 것으로 한정한다)
5112900000,5112.90,천연섬유직물,천연섬유직물 : 기타
5113000000,5113.00,천연섬유직물,천연섬유직물 : 직물(동물의 거친 털이나 말의 털의 것으로 한정한다)
5201001000,5201.00,면,면 : 실면(實綿)
5201009000,5201.00,, : 기타
5201009010,5201.00,면,면 : 섬유 길이가 23.2밀리미터 미만인 것
5201009020,5201.00,면,면 : 섬유 길이가 23.2밀리미터 이상 25.4밀리미터 미만인 것
5201009030,5201.00,면,면 : 섬유 길이가 25.4밀리미터 이상 28.5밀리미터 미만인 것
5201009050,5201.00,면,면 : 섬유 길이가 28.5밀리미터 이상 34.9밀리미터 미만인 것
5201009060,5201.00,면,면 : 섬유 길이가 34.9밀리미터 이상인 것
5202100000,5202.10,면,면 : 실(yarn)의 웨이스트(waste)[실(thread)의 웨이스트(waste)를 포함한다]
5202910000,5202.91,면,면 : 가닛스톡(garnetted stock)
5202990000,5202.99,면,면 : 기타
5203000000,5203.00,면,면 : 면[카드(card)하거나 코움(comb)한 것으로 한정한다]
5204110000,5204.11,면사,면사 : 면의 함유량이 전 중량의 100분의 85 이상인 것
5204190000,5204.19,면사,면사 : 기타
5204200000,5204.20,면사,면사 : 소매용
5205111000,5205.11,면사,면사 : 표백하지 않거나 머서(mercer)처리하지 않은 것
5205119000,5205.11,면사,면사 : 기타
5205121000,5205.12,, : 표백하지 않거나 머서(mercer)처리하지 않은 것
5205121010,5205.12,면사,"면사 : 370.37데시텍스 이하 232.56데시텍스 이상(미터식 번수 27수 이상 43수 이하)인 것. 다만, 오픈ㆍ엔드사(open end yarn)는 제외한다."
5205121090,5205.12,면사,면사 : 기타
5205129000,5205.12,면사,면사 : 기타
5205131000,5205.13,면사,면사 : 표백하지 않거나 머서(mercer)처리하지 않은 것
5205139000,5205.13,면사,면사 : 기타
5205141000,5205.14,면사,면사 : 표백하지 않거나 머서(mercer)처리하지 않은 것
5205149000,5205.14,면사,면사 : 기타
5205150000,5205.15,면사,면사 : 125데시텍스 미만인 것(미터식 번수 80수 초과)
5205210000,5205.21,면사,면사 : 714.29데시텍스 이상인 것(미터식 번수 14수 이하)
5205221000,5205.22,면사,면사 : 표백하지 않거나 머서(mercer)처리하지 않은 것
5205229000,5205.22,면사,면사 : 기타
5205231000,5205.23,면사,면사 : 표백하지 않거나 머서(mercer)처리하지 않은 것
5205239000,5205.23,면사,면사 : 기타
5205241000,5205.24,면사,면사 : 표백하지 않거나 머서(mercer)처리하지 않은 것
